,119739
unfeignedly,3
unfellowed,1
unfelt,3
unfenced,1
unfilial,1
unfilld,2
unfinishd,3
unfirm,4
unfit,10
unfitness,1
unfix,3
unfledgd,3
unfold,30
unfolded,4
unfoldeth,1
unfolding,3
unfolds,3
unfool,1
unforcd,1
unforced,1
unforfeited,1
unfortified,1
unfortunate,11
unfought,1
unfrequented,2
unfriended,2
unfurnish,1
unfurnishd,5
ungaind,2
ungalled,2
ungarterd,2
ungartred,1
ungeniturd,1
ungentle,11
ungentleness,1
ungently,3
ungird,1
ungodly,1
ungord,1
ungot,1
ungotten,1
ungovernd,5
ungracious,8
ungrateful,6
ungravely,1
ungrown,1
unguarded,3
unguem,1
unguided,1
unhackd,2
unhair,1
unhaird,1
unhallowd,2
unhallowed,6
unhand,1
unhandled,2
unhandsome,4
unhangd,1
unhappied,1
unhappily,5
unhappiness,2
unhappy,38
unhardened,1
unharmd,1
unhatchd,2
unheard,3
unhearts,1
unheedful,2
unheedfully,1
unheedy,1
unhelpful,1
unhidden,1
unholy,3
unhopd,1
unhopefullest,1
unhorse,1
unhospitable,1
unhoused,2
unhousled,1
unhurtful,1
unicorn,1
unicorns,2
uniform,1
unimproved,1
uninhabitable,1
uninhabited,1
unintelligent,1
union,5
unions,1
unite,6
united,15
unity,7
universal,14
universe,2
universities,1
university,2
unjointed,1
unjust,21
unjustice,1
unjustly,7
unkennel,2
unkept,1
unkind,26
unkindest,4
unkindly,6
unkindness,23
unkingd,2
unkinglike,1
unkiss,1
unkissd,1
unknit,4
unknowing,1
unknown,44
unlace,1
unlaid,1
unlawful,11
unlawfully,3
unlearnd,2
unlearned,3
unless,157
unlessond,1
unletterd,1
unlettered,3
unlickd,1
unlike,16
unlikely,3
unlimited,1
unlineal,1
unlink,1
unlinkd,1
unload,2
unloaded,1
unloading,1
unloads,1
unlock,4
unlockd,1
unlocks,1
unlookd,6
unlookdfor,2
unlooked,2
unloosd,1
unloose,5
unlovd,2
unloving,1
unluckily,7
unlucky,4
unmade,1
unmake,2
unmanly,4
unmannd,2
unmannerd,2
unmannerly,13
unmarried,1
unmask,3
unmasked,1
unmasking,1
unmasks,3
unmastred,1
unmatchable,4
unmatchd,2
unmatched,2
unmeasurable,2
unmeet,5
unmellowed,1
unmerciful,1
unmeritable,2
unmeriting,1
unminded,1
unmindfull,1
unmingled,2
unmitigable,1
unmitigated,1
unmixd,1
unmoand,1
unmovd,1
unmoved,1
unmoving,1
unmuffles,1
unmuffling,2
unmusical,1
unmuzzle,1
unmuzzled,1
unnatural,38
unnaturally,1
unnaturalness,1
unnecessarily,1
unnecessary,3
unneighbourly,1
unnerved,1
unnoble,1
unnoted,2
unnumberd,1
unnumbred,1
unowed,1
unpack,1
unpaid,3
unpaidfor,1
unparagond,2
unparalleld,3
unpartial,1
unpathd,1
unpaved,1
unpay,1
unpeaceable,1
unpeg,1
unpeople,4
unpeopled,3
unperfect,1
unperfectness,1
unpickd,1
unpin,2
unpinkd,1
unpitied,4
unpitifully,1
unplagud,1
unplausive,1
unpleasantst,1
unpleasd,1
unpleasing,6
unpolicied,1
unpolishd,2
unpolished,1
unpolluted,1
unpossessd,1
unpossessing,1
unpossible,1
unpractisd,2
unpregnant,2
unpremeditated,1
unprepard,2
unprepared,3
unpressd,1
unprevailing,1
unprevented,1
unprizable,2
unprizd,1
unprofitable,4
unprofited,1
unproper,1
unproperly,1
unproportiond,1
unprovide,1
unprovided,6
unprovident,1
unprovokes,1
unprund,1
unpruned,2
unpublishd,1
unpurged,1
unpurposd,1
unqualitied,1
unqueend,1
unquestionable,1
unquestiond,2
unquiet,7
unquietly,1
unquietness,2
unraised,1
unrakd,1
unread,1
unready,3
unreal,2
unreasonable,4
unreasonably,1
unreclaimed,1
unreconciled,1
unreconciliable,1
unrecounted,1
unrecuring,1
unregarded,1
unregistred,1
unrelenting,3
unremovable,1
unremovably,1
unreprievable,1
unresolvd,1
unrespected,2
unrespective,2
unrest,7
unrestord,1
unrestrained,1
unrevengd,2
unreverend,3
unreverent,3
unreversd,1
unrewarded,1
unrighteous,1
unrightful,1
unripe,1
unrippdst,1
unrivalld,1
unroll,1
unrolld,1
unroofd,1
unroosted,1
unroot,1
unrough,1
unruly,14
unsafe,4
unsaluted,1
unsanctified,3
unsatisfied,6
unsavoury,3
unsay,3
unsayt,1
unscalable,1
unscannd,1
unscarrd,2
unschoold,2
unscorchd,1
unscourd,1
unscratchd,1
unseal,4
unseald,1
unseamd,1
unsearchd,1
unseasonable,3
unseasonably,1
unseasond,2
unseasoned,1
unseconded,1
unsecret,1
unseducd,1
unseeing,2
unseeming,1
unseemly,1
unseen,20
unseminard,1
unseparable,1
unserviceable,1
unset,1
unsettle,1
unsettled,6
unseverd,1
unsex,1
unshakd,1
unshaked,1
unshaken,2
unshaped,1
unshapes,1
unsheathd,1
unsheathe,3
unshorn,1
unshout,1
unshown,1
unshrinking,1
unshrubbd,1
unshunnable,1
unshunnd,1
unsifted,1
unsightly,1
unsinewd,1
unsisting,1
unskilful,3
unskilfully,1
unskillful,1
unslipping,1
unsmirched,1
unsoild,1
unsolicited,3
unsorted,1
unsought,3
unsound,1
unsounded,2
unspeak,1
unspeakable,5
unspeaking,1
unsphere,1
unspoke,1
unspoken,1
unspotted,4
unsquard,1
unstable,1
unstaid,3
unstaind,2
unstained,3
unstanched,2
unstate,2
unsteadfast,1
unstooping,1
unstringed,1
unstuffd,1
unsubstantial,2
unsuitable,2
unsuiting,1
unsullied,1
unsunnd,1
unsurd,1
unsure,6
unsuspected,2
unswayable,1
unswayd,1
unswayed,1
unswear,2
unswept,3
unsworn,1
untainted,5
untalkd,1
untangle,1
untangled,1
untasted,1
untaught,5
untempering,1
untender,2
untenderd,1
untent,1
untented,1
unthankful,1
unthankfulness,3
unthink,1
unthought,2
unthoughton,1
unthread,1
unthrift,3
unthrifts,2
unthrifty,5
untie,7
untied,1
until,76
untimberd,1
untimely,19
untirable,1
untird,1
untired,1
untitled,1
unto,428
untold,1
untot,2
untouchd,2
untoward,2
untowardly,1
untraded,1
untraind,1
untrained,1
untread,2
untreasurd,1
untried,1
untrimmed,2
untrod,1
untrodden,1
untroubled,1
untrue,7
untrussing,1
untruth,1
untruths,3
untucked,1
untund,3
untune,1
untuneable,2
untutord,2
untutored,1
untwine,2
unurgd,2
unusd,1
unused,5
unusual,6
unvalued,2
unvanquishd,1
unvarnishd,1
unveil,1
unveiling,2
unvenerable,1
unvexd,1
unviolated,1
unvirtuous,1
unvisited,1
unvulnerable,1
unwares,1
unwarily,1
unwashd,3
unwatchd,1
unwearied,1
unwed,1
unwedgeable,1
unweeded,1
unweighed,1
unweighing,1
unwelcome,5
unwept,1
unwhippd,1
unwholesome,7
unwieldy,3
unwilling,8
unwillingly,6
unwillingness,3
unwind,2
unwiped,1
unwise,3
unwisely,1
unwishd,1
unwished,1
unwitted,1
unwittingly,2
unwonted,2
unwooed,1
unworthier,1
unworthiest,3
unworthily,2
unworthiness,5
unworthy,36
unwrung,1
unyokd,2
unyoke,2
up,1072
upbraid,8
upbraided,5
upbraidings,2
upbraids,4
upcast,1
updated,1
upfill,1
uphear,1
uphoarded,1
uphold,5
upholdeth,1
upholding,1
upholds,4
uplift,2
uplifted,4
uplocked,1
upmost,1
upon,1733
upons,4
upont,24
upper,7
uprear,1
upreard,2
upreared,1
upright,22
uprighteously,1
uprightness,1
uprise,2
uprising,1
uproar,3
uproars,2
uprousd,1
upshoot,1
upshot,2
upside,1
upspring,1
upstairs,1
upstaringthen,1
upstart,2
upswarmd,1
upward,13
upwards,1
urchinfield,1
urchins,3
urchinshows,1
urgd,26
urge,34
urged,3
urgent,2
urges,1
urgest,2
urging,9
urinal,1
urinals,2
urine,3
urn,2
urns,1
urs,19
ursa,1
ursley,1
ursula,16
urswick,2
us,1625
usage,11
usance,2
usances,1
usd,55
use,560
used,245
useful,2
useless,1
user,4
uses,17
usest,5
useth,4
usher,6
usherd,2
ushered,1
ushering,1
ushers,2
usi,1
using,13
usual,6
usually,2
usurer,9
usurers,7
usuries,2
usuring,2
usurp,20
usurpation,3
usurpd,11
usurped,2
usurper,7
usurpers,4
usurping,16
usurpingly,1
usurps,4
usurpst,3
usury,4
ut,3
utensil,1
utensilsfor,1
utility,1
utilize,1
utmost,19
utter,39
utterance,8
utterd,4
uttered,6
uttereth,1
uttering,2
utterly,8
uttermost,7
utters,5
uttrance,3
uttred,6
v,98
v120893,1
va,1
vacancy,4
vacant,6
vacation,1
vagabond,4
vagabonds,1
vagram,1
vagrom,1
vail,6
vailed,1
vailing,2
vaillant,1
vain,78
vainer,1
vainglories,1
vainglory,3
vainly,9
vainness,2
vais,1
valancd,1
valance,1
vale,9
valence,1
valentine,230
valentines,3
valentinus,3
valentio,1
valeria,23
valerius,1
vales,1
valiant,150
valiantly,5
valiantness,1
valiantyoung,1
validity,5
vallant,1
valley,3
valleyfountain,1
valleys,3
valor,7
valorous,4
valorously,1
valors,1
valour,95
valours,6
valuation,2
valud,2
value,26
valued,11
valueless,1
values,6
valuing,1
vane,3
vanilla,3
vanish,12
vanishd,8
vanished,5
vanishes,2
vanishest,2
vanishing,1
vanities,6
vanity,21
vanquish,2
vanquishd,11
vanquished,5
vanquisher,2
vanquishest,1
vanquisheth,1
vant,1
vantage,39
vantages,5
vantbrace,1
vapians,1
vapor,1
vaporous,2
vapour,6
vapours,7
vapourvow,1
vara,1
variable,6
variance,3
variation,3
variations,1
varied,4
variest,1
variety,2
various,1
varld,1
varlet,23
varletry,1
varlets,4
varletto,1
varnish,3
varnishd,3
varrius,9
varro,16
varros,23
vary,4
varying,5
vassal,18
vassalage,2
vassals,4
vast,13
vastidity,1
vasty,5
vat,12
vaudemont,2
vaughan,12
vault,16
vaultages,1
vaulted,2
vaulting,3
vaults,2
vaulty,3
vaumond,1
vaunt,2
vauntcouriers,1
vaunted,1
vaunter,1
vaunting,3
vauntingly,1
vaunts,2
vauvado,1
vaux,9
vaward,5
veal,2
vede,1
vehemence,1
vehemency,3
vehement,5
vehor,1
veil,8
veild,3
veiled,3
veiling,1
vein,15
veins,27
vell,2
velure,1
velutus,3
velvet,18
vendible,2
venerable,4
venereal,1
venetia,2
venetian,11
venetians,1
veneys,1
venge,7
vengeance,52
vengeances,1
vengeful,3
veni,1
venial,1
venice,86
venison,6
venit,1
venom,17
venomd,5
venommouthd,1
venomous,5
venomously,1
vent,18
ventages,1
vented,2
ventidius,24
ventidiuss,1
ventricle,1
vents,2
venturd,5
venture,28
ventured,1
ventures,6
venturing,1
venturous,5
venue,1
venus,21
venuto,3
ver,15
verb,1
verba,2
verbal,3
verbatim,1
verbosity,1
verdict,7
verdun,1
verdure,2
vere,4
verefore,1
verg,18
verge,8
vergers,1
verges,10
verier,2
veriest,4
verified,6
verify,2
verily,13
veritable,1
verite,1
verities,1
verity,10
vermilion,1
vermin,1
vernon,31
vernons,1
verona,34
veronas,2
veronesa,1
versal,1
verse,31
verses,21
versewhy,1
versing,1
version,222
versions,1
verta,1
very,814
vespers,1
vessel,31
vessels,5
vestal,4
vestments,2
vesture,5
vetch,1
vetches,1
veux,1
vex,19
vexation,10
vexations,2
vexd,12
vexed,3
vexes,1
vexest,1
vexeth,1
vexing,1
vi,29
via,7
vial,5
vials,3
viand,1
viands,6
vicar,5
vice,51
vicegerent,1
vicentio,2
viceroy,2
viceroys,1
vices,15
vici,1
vicious,9
viciousness,1
victims,1
victlers,1
victor,6
victoress,1
victories,5
victorious,15
victors,7
victory,47
victual,2
victualld,1
victuals,3
videlicet,4
video,1
vides,1
videsne,1
vidi,1
vie,4
vied,1
vienna,11
view,77
viewd,3
viewed,1
viewest,2
vieweth,1
viewing,6
viewless,1
views,2
vigil,1
vigilance,3
vigilant,3
vigitant,1
vigour,11
vii,20
viii,9
vile,115
vileconcluded,1
viledrawing,1
vilely,15
vileness,1
viler,1
vilest,5
vill,8
village,5
villagecock,1
villager,1
villagery,1
villages,4
villain,241
villainies,4
villainlike,2
villainous,16
villainously,2
villains,54
villainy,40
villanies,2
villanous,11
villany,11
villiago,1
villian,1
villianda,1
villians,2
vinaigre,1
vincentio,47
vincentios,2
vincere,1
vindicative,1
vine,7
vinegar,3
vines,4
vineyard,5
vineyards,2
vint,1
vintner,3
viol,1
viola,142
violate,5
violated,1
violates,2
violation,4
violdegamboys,1
violence,18
violent,40
violenta,2
violenteth,1
violently,5
violentst,1
violet,8
violets,7
viper,3
viperous,3
vipers,3
vir,1
virgilia,38
virgin,32
virginal,2
virginalling,1
virgind,1
virginity,25
virginius,2
virginknot,1
virginlike,1
virgins,11
virginviolator,1
virgos,1
virtue,185
virtues,59
virtuous,95
virtuously,5
virtuoussave,1
virus,2
visage,34
visages,4
visardlike,1
viscount,1
visible,5
visibly,1
vision,16
visions,3
visit,57
visitation,17
visitations,1
visited,9
visiting,5
visitings,1
visitor,1
visitors,2
visits,3
visor,11
vitae,2
vital,4
vitement,1
vitruvio,1
viva,1
vivant,1
vive,1
vixen,1
viz,1
vizaments,1
vizard,5
vizarded,2
vizards,7
vizor,1
vloutingstog,1
vloutingstogs,1
vocation,4
vocatur,1
voce,1
voicd,1
voice,156
voicemany,1
voices,55
void,12
voided,1
voidinglobby,1
voke,1
volable,1
volant,1
volivorco,1
volley,4
volquessen,1
volsce,12
volsces,22
volscian,10
volscians,7
volt,2
voltemand,6
volubility,2
voluble,3
volume,10
volumes,4
volumnia,68
volumnius,12
voluntaries,1
voluntary,12
volunteer,1
volunteers,6
voluptuously,1
voluptuousness,2
vomissement,1
vomit,4
vomits,1
vor,2
vore,1
vortnight,1
votaries,2
votarist,2
votarists,1
votary,4
votre,9
votress,2
vouch,12
vouchd,4
voucher,1
vouchers,2
vouches,2
vouching,1
vouchsafd,2
vouchsafe,52
vouchsafed,2
vouchsafes,1
vouchsafing,1
voudrais,1
vour,1
vous,20
voutsafe,1
vow,79
vowd,13
vowdst,1
vowed,5
vowel,1
vowels,1
vowfellows,1
vowing,3
vows,67
vox,1
voyage,21
voyages,2
vraiment,2
vulcan,3
vulcans,3
vulgar,24
vulgarly,1
vulgars,1
vulgo,1
vulnerable,1
vulture,4
vultures,2
vurther,1
wad,1
waddled,1
wade,3
waded,2
wafercakes,1
waft,6
waftage,2
wafting,1
wafts,2
wag,19
wagd,3
wage,7
wager,20
wagerd,3
wagers,2
wages,11
wagging,4
waggish,2
waggling,1
waggon,4
waggoner,1
wagon,1
wagoner,2
wags,3
wagtail,1
wail,23
waild,2
wailful,1
wailing,6
wails,2
wain,1
wainropes,1
wainscot,1
waist,14
wait,62
waited,6
waiter,1
waiteth,1
waiting,15
waitinggentlewoman,1
waitingmaid,1
waitingvassals,1
waitingwoman,2
waits,10
wakd,18
wake,52
waked,2
wakefield,3
waken,4
wakend,2
wakened,2
wakes,15
wakest,1
waking,25
wakst,5
wales,76
walk,123
walkd,17
walked,5
walking,15
walks,29
walkst,1
wall,70
walld,4
walled,1
wallet,1
wallets,1
walleyd,2
wallnewt,1
wallon,1
walloon,1
wallow,2
walls,85
walnut,1
walnutshell,1
walter,25
walters,1
wan,3
wand,4
wander,20
wanderd,2
wanderer,2
wanderers,1
wandering,4
wanders,1
wandred,5
wandrest,1
wandring,14
wands,2
wane,2
waned,1
wanes,1
waning,5
wannd,1
want,135
wanted,8
wanteth,3
wanting,21
wanton,60
wantonly,1
wantonness,8
wantons,4
wants,40
wantst,8
wantwit,1
wappend,1
war,252
warble,2
warbling,2
ward,17
warded,1
warden,1
warder,6
warders,3
wardrobe,5
wardrop,1
wards,6
ware,10
warea,1
wares,3
warily,2
warkworth,4
warlike,61
warm,44
warman,1
warmarkd,1
warmd,7
warmed,4
warmer,2
warming,1
warmingpan,1
warms,3
warmth,5
warn,5
warnd,4
warned,1
warning,15
warnings,2
warns,1
warp,5
warpd,2
warped,1
warproof,1
warrant,174
warranted,4
warranteth,1
warranties,6
warrantise,1
warrantize,1
warrants,5
warranty,7
warrd,2
warren,1
warrener,1
warring,1
warrior,14
warriors,16
warrnt,1
warrst,1
wars,143
warst,1
wart,17
warthoughts,1
warts,1
warwearied,1
warwick,411
warwicks,13
warwickshire,4
warworn,1
wary,11
was,2230
wash,51
washd,24
washed,1
washer,1
washes,6
washford,1
washing,5
wasp,3
waspish,3
waspishheaded,1
wasps,4
waspstung,1
wassail,3
wassails,2
wast,99
waste,44
wasted,16
wasteful,9
wastes,4
wasting,3
waswhy,1
watch,185
watchcase,1
watchd,19
watched,1
watchers,2
watches,5
watchful,11
watching,9
watchingit,1
watchings,1
watchman,17
watchmen,6
watchords,1
watchword,1
water,134
waterdrops,1
watered,1
waterflies,1
waterfliesdiminutives,1
waterflowing,1
waterfly,1
waterford,1
watering,1
waterish,1
waternymph,1
waterpots,1
waterrats,1
waterrugs,1
waters,27
waterson,1
waterspaniel,1
waterstanding,1
waterthieves,1
waterton,1
waterwalled,1
waterwork,1
watery,6
watrish,1
watry,13
wavd,2
wave,11
waved,1
waver,1
waverer,1
wavering,4
waves,17
waveworn,1
waving,8
wavring,1
waw,1
wawl,1
wax,27
waxd,2
waxed,2
waxen,8
waxes,3
waxing,1
way,565
waylaid,1
waylay,1
ways,69
wayward,10
waywarder,1
waywardness,1
we,3305
weak,103
weaken,2
weakens,2
weaker,11
weakest,5
weakhearted,1
weakhingd,1
weakling,1
weakly,3
weakned,2
weakness,26
weal,15
wealsmen,1
wealth,71
wealthiest,1
wealthily,2
wealths,1
wealthy,10
wealtlly,1
wean,3
weand,1
weapon,28
weapond,1
weapons,43
wear,200
weara,1
wearer,2
wearers,2
wearied,4
wearies,2
weariest,1
wearily,1
weariness,3
wearing,19
wearisome,3
wears,39
wearst,4
weary,76
weasel,6
weather,29
weatherbeaten,1
weatherbitten,1
weathercock,3
weatherfends,1
weatherhow,1
weathers,1
weavdup,1
weave,1
weaver,8
weavers,2
weaves,2
weaving,1
web,17
wed,34
wedded,17
wedding,22
weddingday,9
weddingdowr,1
weddinggarment,1
weddingring,1
wedgd,2
wedged,1
wedges,2
wedlock,9
wedlockhymn,1
wednesday,15
wedst,1
weed,18
weeded,1
weederout,1
weeding,1
weeds,44
weedy,1
week,28
weeke,2
weekly,1
weeks,7
ween,1
weening,2
weep,163
weeper,1
weeping,56
weepingly,1
weepingripe,2
weepings,1
weepingsmiling,1
weeps,33
weepst,7
weept,1
weet,1
weigh,42
weighd,16
weighed,1
weighing,5
weighs,9
weighst,1
weight,44
weightier,3
weightless,1
weights,2
weighty,13
weird,6
welcomd,2
welcome,364
welcomed,1
welcomer,1
welcomes,7
welcomest,1
weld,2
welfare,5
welkin,14
welkins,3
well,2462
wellaccomplishd,1
wellacquainted,1
welladay,3
welladvisd,1
welladvised,1
welland,2
wellappointed,3
wellarmed,1
wellbalancd,1
wellbehaved,1
wellbelovd,2
wellbeloved,2
wellbeseeming,2
wellborn,1
wellchosen,1
wellcontented,1
welldealing,1
welldefended,1
wellderived,1
welldeserved,1
welldeserving,3
welldisposed,1
welldivided,1
welldoing,1
welleducated,1
wellentred,1
wellfamd,1
wellfavourd,5
wellfavoured,1
wellflowerd,1
wellforewarning,1
wellfoughten,1
wellfound,1
wellgovernd,1
wellgracd,1
wellhallowd,1
wellknit,1
wellknown,1
welllabouring,1
wellliking,1
welllost,1
wellmarry,1
wellmeaning,1
wellmeant,1
wellminded,1
wellmounted,1
wellnigh,2
wellnoted,1
wellorderd,1
wellpaid,1
wellpainted,1
wellplease,1
wellpractisd,1
wellproportiond,1
wellremembred,1
wellreputed,1
wellrespected,1
wells,2
wellseeing,1
wellseeming,2
wellspoken,3
welltook,1
welltund,1
welltuned,1
wellwarranted,1
wellweighing,1
wellwillers,1
wellwishd,1
wellwon,1
welsh,28
welshman,6
welshmen,6
welshwomen,1
wench,56
wenches,22
wenchgivet,1
wenching,1
wenchlike,1
wenchs,1
wend,3
went,99
wentst,3
wept,28
weraday,2
were,1577
weret,16
wert,96
west,43
western,10
westminster,19
westmoreland,94
westward,4
westwardho,1
wet,19
wether,2
wetting,1
wezand,1
whale,6
whalesbone,1
wharf,1
wharfs,1
what,4466
whatdoyecallt,1
whateer,26
whatever,10
whati,1
whats,338
whatsoeer,5
whatsoever,17
whatsomeer,1
whatyecallt,1
whave,1
wheat,8
wheaten,1
wheel,21
wheeld,1
wheeling,1
wheels,9
wheer,10
wheeson,1
wheezing,1
whelkd,1
whelks,1
whelm,1
whelp,8
whelpd,1
whelped,1
whelps,2
when,2051
whenas,1
whence,75
whencesoever,1
wheneer,2
whenever,3
whens,1
whensoever,2
whent,1
wher,2
where,1235
whereabout,2
whereafter,1
whereas,4
whereat,7
whereby,11
whereer,5
wherefore,139
wherefores,1
wherein,132
whereinto,1
whereof,83
whereon,30
whereout,1
wheres,104
wheresoeer,6
wheresoer,3
wheresoever,2
wheresomeer,1
wheret,2
wherethrough,1
whereto,25
whereuntil,2
whereunto,2
whereupon,14
wherever,6
wherewith,10
wherewithal,2
whet,9
whether,96
whetst,1
whetstone,4
whetted,2
whew,1
whey,2
wheyface,1
which,2323
whiff,1
whiffler,1
while,245
whileere,1
whiles,79
whilst,115
whind,1
whine,2
whined,1
whinidst,1
whining,4
whip,36
whippd,17
whippers,1
whipping,8
whippingcheer,1
whips,8
whipst,1
whipster,1
whipstock,1
whipt,23
whirl,3
whirld,1
whirled,1
whirligig,1
whirling,2
whirlpool,1
whirls,2
whirlwind,3
whirlwinds,2
whisper,33
whisperd,2
whispering,5
whisperings,2
whispers,17
whispring,3
whist,1
whistle,11
whistles,1
whistling,3
whit,20
white,127
whitebearded,2
whitebeards,1
whitefacd,1
whitehall,1
whitehanded,1
whitelimd,1
whiteliverd,2
whitely,1
whiteness,5
whiter,4
whites,2
whitest,1
whiteupturned,1
whither,88
whitingtimesend,1
whitmore,14
whitst,1
whitsters,1
whitsun,2
whittle,1
whizzing,1
who,1205
whoa,1
whoahohoa,1
whoeer,10
whoever,13
whole,120
wholesome,31
wholesomeprofitable,1
wholesomst,1
wholl,1
wholly,6
whom,424
whonay,1
whoobub,1
whoop,4
whoopd,1
whooping,1
whord,1
whore,45
whoremaster,5
whoremasterly,1
whoremonger,1
whores,10
whoreson,40
whoresons,1
whoring,1
whorish,1
whos,85
whose,615
whoso,3
whosoeer,1
whosoer,1
whosoever,2
why,1465
whywhy,1
wi,12
wick,1
wicked,63
wickednes,1
wickedness,10
wickedst,1
wicket,1
wide,56
widechoppd,1
wideenlargd,1
widens,1
wider,3
wideskirted,1
widest,2
widestretched,1
widow,110
widowcomfort,1
widowdolour,1
widowed,2
widower,5
widowers,1
widowhood,1
widowmaker,1
widows,19
widst,1
wield,4
wife,510
wifebut,1
wifelike,2
wifes,27
wight,7
wights,2
wild,85
wildcat,2
wildcats,1
wilder,2
wilderness,8
wildest,4
wildfire,1
wildfowl,1
wildgoose,2
wildly,11
wildness,9
wilds,1
wiles,2
wilful,12
wilfulblame,1
wilfull,1
wilfullnegligent,1
wilfully,6
wilfulnes,1
wilfulness,1
wilfulopposite,1
wilfulslow,1
will,4983
willd,5
willed,1
willeth,1
william,351
williams,33
willing,39
willingly,35
willingness,2
willingst,1
willoughby,15
willow,23
willowgarland,2
wills,31
willt,22
wilt,307
wiltshire,7
wiltshires,1
wimpled,1
win,115
wince,1
winch,1
winchester,65
winchesters,1
wincot,1
wind,176
windchanging,1
winded,1
windgalls,1
winding,4
windingsheet,2
windlasses,1
windmill,2
window,46
windowa,1
windowand,1
windowd,2
windows,19
windpipe,1
windpipes,1
windring,1
winds,49
windshaked,1
windshaken,1
windsor,39
windswift,1
windy,7
wine,83
winebut,1
wing,28
wingd,6
winged,12
wingfield,1
wingham,1
wings,55
wink,28
winkd,2
winking,10
winks,2
winkst,1
winner,5
winners,2
winning,4
winnow,1
winnowd,1
winnowed,3
winnows,1
wins,10
winter,47
wintercricket,1
winterground,1
winterly,1
winters,33
wintertime,1
wipd,9
wipe,25
wiped,2
wipes,1
wiping,1
wire,1
wires,2
wiry,2
wisdom,93
wisdomrenouncing,1
wisdoms,11
wise,162
wiselier,1
wisely,32
wiser,15
wisest,13
wish,209
wishd,41
wishdfor,1
wished,5
wishers,2
wishes,32
wishest,2
wisheth,1
wishful,1
wishing,9
wishso,1
wishtly,1
wisp,1
wist,1
wit,260
witb,2
witch,92
witchcraft,17
witchcrafts,1
witchd,1
witches,14
witching,1
witchs,1
witcrackers,1
with,8046
withal,142
withdraw,36
withdrawing,1
withdrawn,2
withdrew,3
wither,12
witherd,22
withered,10
withering,3
withers,2
withheld,4
withhold,8
withholds,4
within,497
withold,1
without,372
withoutbook,1
withoutdoor,1
withred,1
withs,2
withstand,2
withstanding,1
withstood,1
witht,10
witless,3
witness,125
witnessd,3
witnesses,9
witnessesi,1
witnesseth,2
